Id,Time_,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class_
8010,10993,1.22815042232073,-0.146629518461543,0.727105818733565,0.142268825788984,-0.7214892971533879,-0.34813081884310304,-0.633773563748384,0.0382935044346237,1.6907086576913202,-0.31332583265731,1.82674812328355,-2.4595647457161602,0.50255541207549,1.9022761903560301,0.0424349882351404,0.840112223182154,-0.00580895688618167,0.914356184795906,0.0208577622819761,-0.14165638008640302,-0.0518925602496709,0.0168756657256109,-0.0526668231170525,-0.00726892566964122,0.179213453495046,1.0382496690542802,-0.101789550204642,-0.0105159577340972,14.95,0
8011,10994,-0.5724831528373621,0.27728098304372495,2.04755863892637,-0.911272180007315,0.21788527829433102,-0.43917055913931297,0.26190024419075003,-0.10174533987850301,1.2831506960933,-0.756194949242076,1.68493873877655,-2.73915652727586,0.513160430109375,1.53763978120857,-0.600751462319883,0.886460308329369,-0.364901140625151,0.9750655505544059,-0.503577706943197,-0.0262102426113977,0.0194546713634896,0.27266565196986,-0.17710492686426502,-0.0115141689027753,-0.3912616973030011,0.8267951539467691,-0.180912572768619,-0.12250767558444399,15.95,0
8012,10995,1.2458049994098899,-0.0435634899077449,0.861961545152417,0.333656264319421,-0.8914796377745641,-0.8570347969595792,-0.4777557387410829,-0.168756987843578,1.83047914474354,-0.501829826150067,0.537499438053599,-2.69586401770709,1.16936599265197,1.59871605162569,0.647352571521928,0.515501082669645,0.33062607369343394,0.23051853692838603,-0.39984768366567297,-0.12105844716206401,-0.073473405297592,0.0191576682625875,-0.008036882503057079,0.385468667231833,0.185570719228318,1.0333084608353298,-0.0934378905143946,0.0044806202416207,15.95,0
8013,10995,-0.517114183193081,0.598992808820166,1.9760996089297,-0.497616207833779,-0.0368532262488885,-0.236287081956352,0.115152157422704,0.0502801711673401,0.848317336851587,-0.829420048024452,1.8701455981859298,-2.10679433778781,1.71339705141682,1.56292220178822,-0.31857256387315,0.6444406545291321,-0.0486739103628677,0.9467223987110971,0.213101291624139,0.0413751183477271,0.0662149929790579,0.354655122380019,-0.193928165112995,0.0287353169810421,-0.300335441885287,0.9866288860086321,-0.0006472526117731889,0.0926932491981603,14.95,0
8014,10995,-0.279538139204078,0.624202606622099,1.73300955215796,-0.943508504006509,0.404433526395309,-0.334628858778005,0.597375556303054,-0.35489754860753,1.30672794139355,-0.9504419460588109,-0.14020378569232098,-2.53507752660539,2.67986458590888,0.913067154557807,-0.10282908690129901,0.737999595738865,-0.41966370132957703,0.40103900892049105,-0.604268439015852,0.0484576891211637,-0.0398523962581436,0.305707503775913,-0.23342734070041102,-0.42743153307908105,-0.43379489373275504,0.8399310926564771,-0.13114357757437,-0.094206593929464,15.95,0
8015,10995,1.13815701639808,-0.311495253556871,0.660492305507131,0.11717968834329902,-0.6070964291916129,0.117903659010087,-0.7168351254842159,0.20180829581632898,1.76710944250166,-0.352561089401508,1.95464118681952,-2.66479023356122,-0.0606241755556245,2.04503852928026,0.357504233141498,0.5766132365167049,0.30446038250748103,0.53765608426384,-0.341386368034013,-0.159518184885238,-0.0160121957459804,0.0736633175019722,-0.0378089626935546,-0.332479571279755,0.079063196316275,1.0672367099707398,-0.0934313310790776,-0.0109191561753348,39.0,0
8016,10996,1.28793624453866,-0.0662817920810747,0.40711594913863597,-0.0674610538110285,-0.188429823866892,0.163057246654716,-0.555459869658501,0.0112361820770621,1.53334413784485,-0.353720696237409,1.3222465309247802,-1.9813218826895902,2.06554615155706,1.5702562215373999,-0.0520210160042947,1.0169381643418,-0.39004496492950397,1.01269256415246,0.325707237057302,-0.0238432346619562,-0.0904505337748181,-0.0207138509212474,-0.17279653356932503,-0.803978819756504,0.33848653705240506,1.08523353338018,-0.09362043598734901,-0.0159329420924471,14.95,0
8017,10996,1.1436987567142198,-0.198892889791351,0.9314604288399381,0.28898520389631704,-1.0001100319408198,-0.65205026874721,-0.579969821628474,-0.0120221405184685,1.6304064407977599,-0.329213738784227,2.33222223702286,-2.20705425917605,0.5497026777784021,1.91291449641321,-0.00980292653394531,0.679368982476487,0.183145821572394,0.726154647207514,-0.190812211365388,-0.101878514437586,-0.00024638245804430297,0.11561223952470699,-0.00965327248769097,0.522929337505932,0.102862774010896,1.00248513938824,-0.104636931071004,-0.000706106023241909,39.0,0
8018,10996,1.20208529246923,-0.10248084478951999,0.83462125197971,0.346712876718014,-0.887634421364583,-0.832203753540428,-0.434323663436861,-0.184296712704316,1.7966171023414998,-0.5187799732076029,0.5668967280535171,-2.58770772090334,1.3821827305523202,1.56203481976646,0.628832063103595,0.5112706134859439,0.316608558637212,0.212662837561824,-0.405886848137913,-0.0600609353758431,-0.0576690549653873,0.0216784726786487,-0.030993641995517,0.399488084482126,0.18535092785048002,1.0299322102494,-0.0965400745787746,0.009002463441146991,39.0,0
8019,10997,1.18869843427499,-0.105556438488295,0.9595537597098741,0.26523496575197497,-0.9474179132532479,-0.645361958781927,-0.5929674506741229,-0.0198251559018451,1.59127075332399,-0.326702776634234,2.37754756461017,-2.06270555796472,0.821508441773348,1.8525605849816298,-0.0420088820182037,0.6642422548334069,0.16588208714056799,0.688679024208843,-0.18467851852857803,-0.130573274598235,-0.0112268267904484,0.149069384431117,0.00788984620315432,0.5420056375608711,0.12113636086891999,1.00345309225537,-0.0985756835977593,-0.004008407769233621,15.95,0
8020,10997,1.2975236974559299,-0.0264230817876097,0.565183592663616,0.15599469937733199,-0.4873154182511839,-0.421384643250854,-0.45994576589876396,-0.149234877203849,1.80327706670448,-0.515794963801789,-0.0261022062581291,-2.66678851092852,1.80388218166424,1.45398550297824,0.6456784817637761,0.704087491035732,0.0371265638756305,0.40600289325340794,-0.12926099444646402,-0.064472004768896,-0.11551460697847302,-0.0741636581372506,-0.10325285621262599,-0.314385920459896,0.300017063536206,1.0760220155842601,-0.0911687723244892,-0.0016667452181505801,15.95,0
8021,10997,-1.35607199341153,-0.348512651589684,1.90956228359904,-0.928418376297473,1.18335215936029,-0.388168032396157,-0.41799230599458204,0.25211426318342,1.0935065180757,-1.0171737060525,0.9015425471178621,-2.85815305561316,0.8096220880836271,1.69309133570501,-0.455149501115108,1.1853297188649599,-0.511230499942623,1.28078579359977,-0.119382749467946,0.172790026122603,0.0261294651910719,-0.124478720998349,-0.25590167604479996,-0.8509660987008422,0.354619141496248,1.01038161191135,-0.12014607581158901,0.0412836008667276,15.95,0
8022,10997,1.18915313011386,-0.0606351174444192,0.9724462645046271,0.259209571713873,-0.892079686996482,-0.63060926666582,-0.5508986923399749,-0.0550523102936574,1.4973827756818,-0.34491478697608796,2.4832921563612103,-1.73292829113379,1.4415787956042,1.72915889535057,-0.110041230203157,0.6351560142445141,0.130448543888051,0.612603842611942,-0.18886497875524103,-0.0908450473661837,-0.00409752157315384,0.199851729586448,0.000447170447268603,0.5589826265129461,0.142116777285431,1.00137519251496,-0.0945221324383496,-0.00267669615348824,15.95,0
8023,10998,1.22861812841662,-0.0616818082243355,0.7537670888189809,0.132197544449602,-0.61972929327867,-0.323456679515514,-0.5542405460844481,-0.0285612720976259,1.5130931108615802,-0.347713348125668,2.03132702764332,-1.8352028447114097,1.67211074705116,1.6696595855168401,-0.0863975006883006,0.783587430807828,-0.0706814109163136,0.7689367969382641,0.01086413364189,-0.0668398739137818,-0.0380696227378123,0.113760701147291,-0.0660308855168567,0.0303347760362561,0.218078560327929,1.0339831580841101,-0.0941302599022777,-0.00794578774501137,14.95,0
8024,10998,1.1586236347794299,-0.16253862246173997,0.8572150749147421,0.23499905689950198,-0.8481763902569509,-0.520441876752597,-0.545166748772838,-0.0316567972671194,1.5570323346618997,-0.345882864406836,2.24658060166099,-1.96771900707625,1.16356266821547,1.78557359786303,-0.0581394373097493,0.7123197680479929,0.0752685644065423,0.7224494132702309,-0.117102250555584,-0.0581861146103865,-0.00714210724350879,0.125010199827298,-0.0420435811239235,0.332511650868676,0.14989419415823002,1.01331852375185,-0.10112964363454402,-0.00155347090328175,39.0,0
8025,10998,1.2257263272010501,-0.159708034068061,0.725428269315354,0.145730128362388,-0.737540684177768,-0.354241384850109,-0.641725388359941,0.0455476110741526,1.71118327751198,-0.309731534672266,1.8081027722039398,-2.5313581081896803,0.36325162002825795,1.9304006596420402,0.0573521449358075,0.845123611034386,0.004152383046157,0.9297448453553441,0.0193828261042149,-0.148674115574884,-0.0525144473551099,0.0060257399767491395,-0.0511999695336644,-0.005454221496267979,0.17341939463857503,1.03826318302665,-0.10287670374463699,-0.0105830611980648,15.95,0
8026,10998,-0.211133693274758,0.542916938728442,1.52662420762341,-0.4459299210951161,-0.16334771901337303,-0.21301470701873398,0.22753153685563698,-0.0279243705280137,1.35750012273897,-0.9473006159496249,-0.41099098903901504,-3.42309776986005,0.9963878161997559,1.4850337556723703,0.525012001099618,0.6882877173395691,0.0506159737844044,0.711212778394514,0.0536567129625217,-0.00607886554504514,-0.04662657171911799,0.013501559943283,-0.16485673428064002,-0.47445268586471706,-0.13072292679852499,1.04620496550201,-0.0802079673631607,0.0013683709868941,39.0,0
8027,10998,1.22743902177327,-0.105895777015901,0.7902618922979671,0.48518543220658206,-0.9216226364091049,-0.9186125752600999,-0.312383089244104,-0.20460461142866102,2.12882047397784,-0.718898536117154,0.44200077804775395,-2.21960456385424,0.96055632173943,1.33842607829614,-1.00152903800294,-0.464021460102851,1.07476542277963,-0.47991974479474003,0.134663823470761,-0.164909817571077,-0.24654615811470698,-0.25898226828008303,-0.0063761535240398105,0.73656906532907,0.35469132996381997,1.05428822611101,-0.0981759411819081,-0.00323944081460457,13.0,0
8028,10999,-0.327775657543995,0.835784997579245,1.80707077280763,0.154191343522548,-0.22535977399662,-0.34765837616851003,0.14141797512747,-0.189201718921097,1.00921986242516,-0.603768799524032,0.35902925460905,-2.4630534666332,2.59789934652171,1.24843465091588,0.837130172734034,0.05789639761096099,0.48073223777342894,0.47326503637797296,0.8592487536071449,0.10784975362768,0.0386053906778039,0.41372538326409003,-0.175593741629254,0.0850027784733763,-0.5497899781391209,1.11064995821288,-0.0561367472944629,0.119433121951344,15.95,0
8029,10999,1.3449624959324598,-0.0531162200380595,0.27999411944677194,-0.00137828671507373,-0.169026481257581,-0.0379453601733969,-0.48246170807925104,-0.0992176369121951,1.86761553784029,-0.51129965495507,-0.6500947232077491,-2.95303947435485,1.8026411830683402,1.43727137191185,0.708132885412617,0.9065119824230731,-0.20139370144662802,0.64084427138587,0.12590881173402,-0.0502551929464373,-0.16126068929894,-0.2082321295662,-0.18524599813401602,-0.993580912730736,0.386043693777592,1.11827359470495,-0.0928341589721058,-0.008767433380015571,15.95,0
8030,10999,1.23110390617801,-0.0101386788215086,0.706037858219616,0.184175209907477,-0.41380402780907705,-0.143596326186818,-0.48283563580324607,-0.0743204991756785,1.6665210620120299,-0.580957025335228,0.643598137665428,-2.08133252292428,2.43398046668262,1.36189869129269,0.7924251040628271,0.271477349390039,0.407455679906294,-0.24991143313440195,-0.6298140976111128,-0.0643515016410573,-0.0562683634701082,0.166508503967983,-0.0362679816605736,-0.240181699221841,0.202966795231315,1.08078119962266,-0.0693497289176044,-1.4167487112352402e-05,14.95,0
8031,11000,0.18177927338119002,-2.2625273411449798,0.08311213010176699,-0.938721168261294,-1.21975632121937,0.515315011501706,-0.222768239822837,0.0433790940729361,2.9307331745691205,-1.66108399042506,1.8746427075564098,-1.1563613101032801,1.9070120258844399,1.48856380859151,0.253693742972518,-0.279601177677395,0.442492984783916,0.838254774758076,0.48735483771019705,0.995631657117422,0.32920978534485695,0.230738302571583,-0.6434880294522779,-0.611189067458925,0.254594376417197,0.0716026855211885,-0.0720351944912637,0.0918178630371771,550.0,0
8032,11000,-1.6092443447616003,-1.55149964315701,1.8860670085848201,0.840889620132553,1.28724901871121,-1.90498925049674,-1.28638039981118,0.0826250553240014,1.3632323881714699,-0.468526512558111,0.359041188411192,-3.03202922046309,0.9902366356939108,1.7271248518243603,1.01910029851226,-0.00513680162102594,0.7316466969506159,0.636931460508882,0.71419709266116,0.622700895554413,0.24029915046628303,0.28963401465048605,0.427355135782459,0.3737312069357321,-0.737319411008798,1.06929812534636,-0.00470425169738422,0.19627753040051898,39.0,0
8033,11000,1.2263700998223999,-0.13484807064246002,0.7302820109504441,0.141072668719744,-0.7040294683137241,-0.342853387893879,-0.6184236634292939,0.0262915657597499,1.65929487899413,-0.319862266706217,1.86201064768004,-2.34959780138549,0.7094238166391021,1.86136868982752,0.0198833382960288,0.830548704191419,-0.0175904908743079,0.8892026781983391,0.0191428853013468,-0.126377177402491,-0.0489101943358042,0.0332753260458782,-0.0560291145371364,-0.00155861687487134,0.185839750157163,1.03745038352027,-0.10062731343511098,-0.009897936126439709,15.95,0
8034,11000,1.43025412792431,-0.38898818555685793,0.5599093112306,-0.5734136624636359,-0.842586195663615,-0.603712532247825,-0.73453602400968,-0.239386825151067,0.586175900168818,0.233957455588046,0.29307509140418897,-3.06958264527682,2.3250968446691,1.09844957086647,0.136156494669022,1.37623554337082,0.698403980416592,-0.918511022265088,0.469861045762011,0.0848510860196588,-0.0718342996875341,-0.0373650889402539,-0.0463786106110284,-0.1847892906036,0.42173085113458,-0.290306199414082,-0.0102986108747432,0.0115108790920113,15.95,0
8035,11000,-1.17045598129474,-0.20613754323133,1.4698325722663799,-0.7393079849932909,-0.0195455641195058,-0.47747518287539603,-0.470732584813151,-0.257482460023809,-0.0538093159094003,0.6883236732816851,2.2136405238767902,-2.2701510903762503,2.9127074899112304,0.961946095888538,-0.45500444344511504,1.10703962403336,0.6743871124874661,-0.35968263144120394,1.5596328474641898,-0.116891083773152,0.0774430213544084,0.566008056014516,0.0635533031751785,0.007271515828173721,-0.536596839725117,-0.3627003816471311,-0.354310185481974,0.33696775990408195,15.95,0
8036,11001,-0.8456770645964441,0.932849376008636,0.9231896423865791,-1.02442797128602,0.10963447922106899,-0.146985542160432,-0.0663330111202175,0.44815515643601395,1.3104172104496699,-1.1690532967607201,-1.0586783366813899,-3.08354795216263,1.7010090504244302,1.60151350846282,0.0215551548674393,1.15417936205925,-0.28038568261662894,0.785491166145652,-0.417815916367493,-0.0284758555432824,-0.0484481468528764,0.0167770124753489,-0.218722212354848,-1.01143564995209,-0.20532380639576103,0.940410119471135,0.13454453037773,0.0958722351034316,15.95,0
8037,11001,1.18175205327791,-0.17838730836058103,0.7153395939349909,0.157089448284798,-0.6926380579602851,-0.327915384420677,-0.5597211079083231,-0.0034905167279232602,1.59371633408559,-0.34272651712416097,1.93767640284047,-2.12734760428078,1.12522489241241,1.7847948004649299,-0.022898825387935,0.8126139305472809,-0.038471915365279,0.841486719376943,0.00690409638742557,-0.0531769841044548,-0.0298341461944447,0.055927535827525,-0.0806128317438477,0.0164781842717163,0.19059873107592198,1.0332651925682401,-0.10227759064246401,-0.00494199985884775,39.0,0
8038,11001,-0.5370229211779209,0.7230652165594721,1.53216931790474,-0.9392148738529169,0.175149306054534,-0.410722466123187,0.31350389388010497,-0.0260962958071256,1.40994988161222,-0.949944834451177,-0.37518083598565505,-2.95232431057466,1.74253034739587,1.27706613507229,-0.00356381619182465,0.8575785342987521,-0.257134917716,0.53967824385995,-0.6240464288777939,0.0710864428410271,-0.0529595074637253,0.15123288481928301,-0.191063449948042,-0.44480264827473903,-0.293028900006454,0.90341729825623,0.257524401717339,0.17977917101067398,15.95,0
8039,11001,-0.33900689017175206,0.0174533640994972,1.48766929489226,-0.579635900621431,0.20227036062737,-0.712857612863587,0.517636991026514,-0.282708842988897,1.5558353111710301,-0.8443153242435649,1.9682733641125199,-1.28120423959329,1.86946249077037,1.0095562389325399,-2.57396154795342,-0.225701448778158,0.29873241433972697,0.0302096942970543,-0.14037615775950302,0.0596492224548759,-0.008064644419658729,0.452059940632534,0.17842188701363101,0.569786032651287,-1.1230377399161398,0.664948332555552,-0.06472745288015701,-0.0117905992036408,48.06,0
8040,11002,1.3050370404523202,-0.0833139704167561,0.5018000492411401,0.13633548881888402,-0.4978566431964879,-0.373568696678454,-0.5128031535037479,-0.0996898550076906,1.9236314861742199,-0.493802947061401,-0.255168880276959,-3.09974605837398,1.08085290195044,1.59500149169128,0.7355734259611529,0.7723151072907231,0.0379898147875789,0.534502110180159,-0.0811160476872856,-0.10837288094547301,-0.131581650037501,-0.15609256453957301,-0.108479066671587,-0.449335529065298,0.290146156896694,1.08560810901666,-0.09617638663593901,-0.00442306957330066,15.95,0
8041,11002,-2.10393137577723,-0.388686869784846,1.3356341707253998,-0.35481713783338303,-0.0135248156510592,-1.40704489508068,-0.288710227456829,0.354492644586154,1.4642674427648001,-0.996842648958745,0.10944303460222699,-2.9510160842709903,0.881920496863424,1.7534838624982199,0.0829827062785787,0.825515666777457,0.225506068452227,0.437606598980087,-0.8443193205385591,-0.28799873844207,-0.0286159111619571,0.304170546051104,0.905963907601282,0.345810053217737,-0.18499411000966,0.884356807578521,0.148958028447537,0.00109159846544326,39.0,0
8042,11002,1.21011770158343,-0.0712826440556821,1.06937298336987,0.46138149912353205,-1.19953401316756,-1.16795494382003,-0.510895937933971,-0.165459239623204,1.8879056963107401,-0.48406550993016706,0.905848090867177,-2.85143484425892,0.456528972757591,1.7534513734741002,0.677301612850545,0.390269168115649,0.558424029413041,0.134003614103507,-0.5950494830230121,-0.179447614196158,-0.0464404995187073,0.0655285920978074,0.0665274363479169,0.913523292249329,0.0945107480831594,1.00196307272586,-0.0967001891863953,0.00848494089417345,14.95,0
8043,11002,1.14371372515436,-0.224060870656096,0.920815073674506,0.289984050203499,-1.02548912316191,-0.6518197186105129,-0.604449299853943,0.00941928161121759,1.6824437602135802,-0.31922662499312,2.27213321357773,-2.39153342479123,0.205547594533397,1.98118070276245,0.0289231436246173,0.696368664543842,0.20199899595694698,0.769476857334667,-0.18785400329722698,-0.123361092532365,-0.00438942611265984,0.0861215243811573,-0.00498373654950514,0.526211401213134,0.0916925497140206,1.00307265677564,-0.106984461960941,-0.00132670557611745,39.0,0
8044,11003,1.20827188888508,-0.0393244732656193,1.08176203021943,0.45985598397356503,-1.1628437849131201,-1.16454725102041,-0.47574086587098396,-0.194988472162007,1.81488659571354,-0.498565501065531,0.9894502396253431,-2.59363065284984,0.9386557545850021,1.65798896544424,0.623583042551198,0.366937771567436,0.531726381401753,0.0739806953339977,-0.599257405824396,-0.147100080887694,-0.0401072349743688,0.10577648476658698,0.0593225729625234,0.9140652052311109,0.10997611166253998,1.00080714755339,-0.0936408161001945,0.009575594097401479,15.95,0
8045,11003,-0.39431094593907,0.69222524937553,1.8490932533879398,-0.253433421442357,0.0624722205047187,0.20909199997039102,0.0735066219943906,0.0734890081754349,0.749854061100808,-0.6824048554645861,1.52777875433228,-2.24024092898475,1.9958345026558302,1.54109689323836,0.0981415543177696,0.537132959286281,0.0134499731428978,1.16553515948047,1.0558535944110699,0.143682931472551,0.0210620640543177,0.27831912259035996,-0.29225382132300604,-0.471723138120701,-0.172220156661877,1.1443055301093998,0.00198053853171866,0.0760991755296408,15.95,0
8046,11003,-0.595242568839745,0.7974464848856879,1.8965667040149299,-0.7502391292730319,-0.16730072123643303,-0.87109570322108,0.38009370071895293,-0.120376949688029,1.2439224784689098,-0.972280228715242,0.493552127960015,-2.29466769896136,2.3153374933316697,1.18403583960614,-0.14344145570056302,0.580566653332923,0.00505221912420763,0.17930512789184697,-0.9433159333227371,0.0901149689936467,0.0101549618098807,0.363739368112281,-0.0965696226549318,0.41038354109149205,-0.380036104795831,0.8492762237133721,0.263317519271347,0.18978316204548001,15.95,0
8047,11004,1.2262315447998,-0.109795455130421,0.739753274642857,0.13903524609783,-0.676053766114694,-0.3378495047211,-0.5949823235442221,0.00640632841658336,1.60686330235399,-0.32996710171877003,1.9255967630384199,-2.16493892282198,1.0522186798403101,1.79328767116308,-0.0182393530474743,0.8128055659356159,-0.0352182205677507,0.845216865803231,0.0147312036301448,-0.104531640872605,-0.0445929971136715,0.0624505679271167,-0.0594696092624263,0.0134090995615929,0.19673096843469798,1.03595440553731,-0.0983727580119595,-0.0091033816250144,15.95,0
8048,11004,1.1820421735801299,-0.188466150191328,0.7101658318408292,0.157118406227344,-0.7021676847403922,-0.328001703554753,-0.569139528348679,0.00465233581797246,1.61485191817833,-0.338692352225559,1.90933848473243,-2.20208072723398,0.9891201471548209,1.81174192258568,-0.007453583439416509,0.820661655273453,-0.0326553667560085,0.860114137906417,0.00992029131640656,-0.061779778223657,-0.0317749083441459,0.0436797423313967,-0.0796532289371863,0.00716946415261028,0.186700984937224,1.03406853730439,-0.103180962345812,-0.00529265048835795,39.0,0
8049,11004,-0.960605962487638,0.9835741854087471,1.83188858853764,-0.686458166328724,-0.16444133962212498,-0.6538690991092161,0.560970291981609,-0.33616619591552305,1.30896181615449,0.0623420437983444,2.6744169029802,-1.55584293319914,2.25055766895079,1.1616013033458799,-0.45384145542665205,0.229856924688478,0.0273768444694425,0.31927513749343,0.167452802331439,0.25680467259920997,-0.214443882109214,-0.0625908844107306,0.0550169253283571,0.5332870397140941,-0.595292577829686,0.720726412962314,-0.0446047535535395,0.0426007831087185,20.0,0
8050,11004,1.26148625743248,-0.0883091101098674,0.54395755431936,0.0194169682726895,-0.395325869611139,-0.0490381115530585,-0.5721137843610911,0.00937601294146721,1.56884700964094,-0.34314361536147997,1.5617360575601797,-2.0743069775381597,1.6173127039628,1.66849984178397,-0.0350877127183494,0.9352028714409221,-0.243265772051256,0.9484693467740859,0.1991130417729,-0.0583134237722242,-0.0717534344234304,0.0108937717777812,-0.127480959256653,-0.48643568080183097,0.279071702166201,1.0658916302384398,-0.0958073578353429,-0.0132611548257593,15.95,0
8051,11004,1.2260294577603001,-0.129760486705477,0.734023272511856,0.14171319900365303,-0.7006485333399239,-0.34440625677270303,-0.6136795494705091,0.0220628414796111,1.6485912924171902,-0.321872874900168,1.87859916670463,-2.31150659696906,0.7766318559154899,1.8481328665546701,0.0119972461458385,0.8257327839751241,-0.0194699791221876,0.8790280576240759,0.0165918526197728,-0.122188630753517,-0.0477615772102469,0.0398806367469697,-0.0561617533709215,0.00586377113844856,0.18740633891624897,1.0368779165330502,-0.10017433630503,-0.009695253454234571,15.95,0
